date,equity
2023-11-06,1452.6048726736217
2023-11-07,1495.118131613461
2023-11-08,1495.118131613461
2023-11-09,1495.6162552621745
2023-11-10,1495.6162552621745
2023-11-11,1495.6162552621745
2023-11-12,1495.6162552621745
2023-11-13,1495.6162552621745
2023-11-14,1495.6162552621745
2023-11-15,1495.6162552621745
2023-11-16,1505.4885096400692
2023-11-17,1505.4885096400692
2023-11-18,1505.4885096400692
2023-11-19,1505.4885096400692
2023-11-20,1505.4885096400692
2023-11-21,1505.4885096400692
2023-11-22,1505.4885096400692
2023-11-23,1505.4885096400692
2023-11-24,1539.931226154713
2023-11-25,1539.931226154713
2023-11-26,1539.931226154713
2023-11-27,1539.931226154713
2023-11-28,1539.931226154713
2023-11-29,1539.931226154713
2023-11-30,1539.931226154713
2023-12-01,1539.931226154713
2023-12-02,1539.931226154713
2023-12-03,1539.931226154713
2023-12-04,1539.931226154713
2023-12-05,1539.931226154713
2023-12-06,1505.9327445383103
2023-12-07,1505.9327445383103
2023-12-08,1505.9327445383103
2023-12-09,1505.9327445383103
2023-12-10,1505.9327445383103
2023-12-11,1505.9327445383103
2023-12-12,1505.9327445383103
2023-12-13,1505.9327445383103
2023-12-14,1538.4868600600394
2023-12-15,1538.4868600600394
2023-12-16,1538.4868600600394
2023-12-17,1538.4868600600394
2023-12-18,1538.4868600600394
2023-12-19,1538.4868600600394
2023-12-20,1538.4868600600394
2023-12-21,1538.4868600600394
2023-12-22,1538.4868600600394
2023-12-23,1538.4868600600394
2023-12-24,1538.4868600600394
2023-12-25,1538.4868600600394
2023-12-26,1538.4868600600394
2023-12-27,1538.4868600600394
2023-12-28,1538.4868600600394
2023-12-29,1538.4868600600394
2023-12-30,1538.4868600600394
2023-12-31,1538.4868600600394
2024-01-01,1538.4868600600394
2024-01-02,1538.4868600600394
2024-01-03,1538.4868600600394
2024-01-04,1507.5745782887404
2024-01-05,1507.5745782887404
2024-01-06,1507.5745782887404
2024-01-07,1507.5745782887404
2024-01-08,1532.9342033166358
2024-01-09,1532.9342033166358
2024-01-10,1532.9342033166358
2024-01-11,1532.9342033166358
2024-01-12,1532.9342033166358
2024-01-13,1532.9342033166358
2024-01-14,1532.9342033166358
2024-01-15,1532.9342033166358
2024-01-16,1532.9342033166358
2024-01-17,1532.9342033166358
2024-01-18,1534.3580212881366
2024-01-19,1534.3580212881366
2024-01-20,1534.3580212881366
2024-01-21,1534.3580212881366
2024-01-22,1534.3580212881366
2024-01-23,1534.3580212881366
2024-01-24,1535.5551018586755
2024-01-25,1535.5551018586755
2024-01-26,1535.5551018586755
2024-01-27,1535.5551018586755
2024-01-28,1535.5551018586755
2024-01-29,1535.5551018586755
2024-01-30,1535.5551018586755
2024-01-31,1535.5551018586755
2024-02-01,1535.5551018586755
2024-02-02,1535.5551018586755
2024-02-03,1535.5551018586755
2024-02-04,1535.5551018586755
2024-02-05,1535.5551018586755
2024-02-06,1564.6026858688354
2024-02-07,1564.6026858688354
2024-02-08,1564.6026858688354
2024-02-09,1564.6026858688354
2024-02-10,1564.6026858688354
2024-02-11,1564.6026858688354
2024-02-12,1564.6026858688354
2024-02-13,1564.6026858688354
2024-02-14,1564.6026858688354
2024-02-15,1564.6026858688354
2024-02-16,1564.6026858688354
2024-02-17,1564.6026858688354
2024-02-18,1564.6026858688354
2024-02-19,1564.6026858688354
2024-02-20,1647.4155875119309
2024-02-21,1647.4155875119309
2024-02-22,1647.4155875119309
2024-02-23,1924.5486380271288
2024-02-24,1924.5486380271288
2024-02-25,1924.5486380271288
2024-02-26,1924.5486380271288
2024-02-27,1924.5486380271288
2024-02-28,1924.5486380271288
2024-02-29,1924.5486380271288
2024-03-01,1924.5486380271288
2024-03-02,1924.5486380271288
2024-03-03,1924.5486380271288
2024-03-04,1924.5486380271288
2024-03-05,1924.5486380271288
2024-03-06,1924.5486380271288
2024-03-07,1924.5486380271288
2024-03-08,1924.5486380271288
2024-03-09,1924.5486380271288
2024-03-10,1924.5486380271288
2024-03-11,1979.582166733653
2024-03-12,1979.582166733653
2024-03-13,1979.582166733653
2024-03-14,1979.582166733653
2024-03-15,1979.582166733653
2024-03-16,1979.582166733653
2024-03-17,1979.582166733653
2024-03-18,1991.2876787498171
2024-03-19,1991.2876787498171
2024-03-20,1991.2876787498171
2024-03-21,2267.1535365568056
2024-03-22,2267.1535365568056
2024-03-23,2267.1535365568056
2024-03-24,2267.1535365568056
2024-03-25,2267.1535365568056
2024-03-26,2267.1535365568056
2024-03-27,2267.1535365568056
2024-03-28,2267.1535365568056
2024-03-29,2267.1535365568056
2024-03-30,2267.1535365568056
2024-03-31,2267.1535365568056
2024-04-01,2114.5299814642417
2024-04-02,2114.5299814642417
2024-04-03,2114.5299814642417
2024-04-04,2171.381054602091
2024-04-05,2171.381054602091
2024-04-06,2171.381054602091
2024-04-07,2171.381054602091
2024-04-08,2171.381054602091
2024-04-09,2171.381054602091
2024-04-10,2171.381054602091
2024-04-11,2171.381054602091
2024-04-12,2171.381054602091
2024-04-13,2171.381054602091
2024-04-14,2171.381054602091
2024-04-15,2171.381054602091
2024-04-16,2010.4225964794275
2024-04-17,2010.4225964794275
2024-04-18,2010.4225964794275
2024-04-19,1845.2060571315094
2024-04-20,1845.2060571315094
2024-04-21,1845.2060571315094
2024-04-22,1845.2060571315094
2024-04-23,1845.2060571315094
2024-04-24,1855.3710078666495
2024-04-25,1855.3710078666495
2024-04-26,1970.1107615904614
2024-04-27,1970.1107615904614
2024-04-28,1970.1107615904614
2024-04-29,1970.1107615904614
2024-04-30,1970.1107615904614
2024-05-01,1970.1107615904614
2024-05-02,1970.1107615904614
2024-05-03,1970.1107615904614
2024-05-04,1970.1107615904614
2024-05-05,1970.1107615904614
2024-05-06,2124.342289783543
2024-05-07,2124.342289783543
2024-05-08,2124.342289783543
2024-05-09,2124.342289783543
2024-05-10,2124.342289783543
2024-05-11,2124.342289783543
2024-05-12,2124.342289783543
2024-05-13,2124.342289783543
2024-05-14,2124.342289783543
2024-05-15,2124.342289783543
2024-05-16,2124.342289783543
2024-05-17,2124.342289783543
2024-05-18,2124.342289783543
2024-05-19,2124.342289783543
2024-05-20,2124.342289783543
2024-05-21,2124.342289783543
2024-05-22,2124.342289783543
2024-05-23,2124.342289783543
2024-05-24,2083.7567410753054
2024-05-25,2083.7567410753054
2024-05-26,2083.7567410753054
2024-05-27,2083.7567410753054
2024-05-28,2083.7567410753054
2024-05-29,2083.7567410753054
2024-05-30,2083.7567410753054
2024-05-31,2083.7567410753054
2024-06-01,2083.7567410753054
2024-06-02,2083.7567410753054
2024-06-03,2114.7763204024222
2024-06-04,2114.7763204024222
2024-06-05,2114.7763204024222
2024-06-06,2116.9574168416725
2024-06-07,2116.9574168416725
2024-06-08,2116.9574168416725
2024-06-09,2116.9574168416725
2024-06-10,2116.9574168416725
2024-06-11,2116.9574168416725
2024-06-12,2116.9574168416725
2024-06-13,2116.9574168416725
2024-06-14,2116.9574168416725
2024-06-15,2116.9574168416725
2024-06-16,2116.9574168416725
2024-06-17,2116.9574168416725
2024-06-18,2116.9574168416725
2024-06-19,2116.9574168416725
2024-06-20,2116.9574168416725
2024-06-21,2116.9574168416725
2024-06-22,2116.9574168416725
2024-06-23,2116.9574168416725
2024-06-24,2116.9574168416725
2024-06-25,2157.76024209667
2024-06-26,2157.76024209667
2024-06-27,2157.76024209667
2024-06-28,2108.9375024416345
2024-06-29,2108.9375024416345
2024-06-30,2108.9375024416345
2024-07-01,2108.9375024416345
2024-07-02,2108.9375024416345
2024-07-03,2108.9375024416345
2024-07-04,2108.9375024416345
2024-07-05,2108.9375024416345
2024-07-06,2108.9375024416345
2024-07-07,2108.9375024416345
2024-07-08,2108.9375024416345
2024-07-09,2108.9375024416345
2024-07-10,2108.9375024416345
2024-07-11,2108.9375024416345
2024-07-12,2105.1567415601976
2024-07-13,2105.1567415601976
2024-07-14,2105.1567415601976
2024-07-15,2105.1567415601976
2024-07-16,2105.1567415601976
2024-07-17,2105.1567415601976
2024-07-18,1863.7624666473196
2024-07-19,1863.7624666473196
2024-07-20,1863.7624666473196
2024-07-21,1863.7624666473196
2024-07-22,1863.7624666473196
2024-07-23,1863.7624666473196
2024-07-24,1863.7624666473196
2024-07-25,1988.653765958738
2024-07-26,1988.653765958738
2024-07-27,1988.653765958738
2024-07-28,1988.653765958738
2024-07-29,1988.653765958738
2024-07-30,1988.653765958738
2024-07-31,2052.4372891329267
2024-08-01,2052.4372891329267
2024-08-02,2052.4372891329267
2024-08-03,2052.4372891329267
2024-08-04,2052.4372891329267
2024-08-05,2052.4372891329267
2024-08-06,1979.4590245937752
2024-08-07,1979.4590245937752
2024-08-08,1979.4590245937752
2024-08-09,1979.4590245937752
2024-08-10,1979.4590245937752
2024-08-11,1979.4590245937752
2024-08-12,2141.1335110571513
2024-08-13,2141.1335110571513
2024-08-14,2164.8163381968625
2024-08-15,2164.8163381968625
2024-08-16,2164.8163381968625
2024-08-17,2164.8163381968625
2024-08-18,2164.8163381968625
2024-08-19,2152.4790934359526
2024-08-20,2152.4790934359526
2024-08-21,2152.4790934359526
2024-08-22,2125.7621783211234
2024-08-23,2125.7621783211234
2024-08-24,2125.7621783211234
2024-08-25,2125.7621783211234
2024-08-26,2125.7621783211234
2024-08-27,2132.990251598967
2024-08-28,2132.990251598967
2024-08-29,2132.990251598967
2024-08-30,2181.3139977728874
2024-08-31,2181.3139977728874
2024-09-01,2181.3139977728874
2024-09-02,2181.3139977728874
2024-09-03,2181.3139977728874
2024-09-04,2198.798000238667
2024-09-05,2198.798000238667
2024-09-06,2124.7586000740134
2024-09-07,2124.7586000740134
2024-09-08,2124.7586000740134
2024-09-09,2124.7586000740134
2024-09-10,2124.7586000740134
2024-09-11,2124.7586000740134
2024-09-12,2124.7586000740134
2024-09-13,2124.7586000740134
2024-09-14,2124.7586000740134
2024-09-15,2124.7586000740134
2024-09-16,2124.7586000740134
2024-09-17,2124.7586000740134
2024-09-18,2136.1125081437162
2024-09-19,2136.1125081437162
2024-09-20,2136.1125081437162
2024-09-21,2136.1125081437162
2024-09-22,2136.1125081437162
2024-09-23,2136.1125081437162
2024-09-24,2136.1125081437162
2024-09-25,2136.1125081437162
2024-09-26,2136.1125081437162
2024-09-27,2136.1125081437162
2024-09-28,2136.1125081437162
2024-09-29,2136.1125081437162
2024-09-30,2136.1125081437162
2024-10-01,2136.1125081437162
2024-10-02,2136.1125081437162
2024-10-03,2136.1125081437162
2024-10-04,2177.445273842668
2024-10-05,2177.445273842668
2024-10-06,2177.445273842668
2024-10-07,2177.445273842668
2024-10-08,2177.445273842668
2024-10-09,2177.445273842668
2024-10-10,2177.445273842668
2024-10-11,2177.445273842668
2024-10-12,2177.445273842668
2024-10-13,2177.445273842668
2024-10-14,2177.445273842668
2024-10-15,2177.445273842668
2024-10-16,2177.445273842668
2024-10-17,2177.445273842668
2024-10-18,2177.445273842668
2024-10-19,2177.445273842668
2024-10-20,2177.445273842668
2024-10-21,2177.445273842668
2024-10-22,2177.445273842668
2024-10-23,2177.445273842668
2024-10-24,2177.445273842668
2024-10-25,2214.3740411047015
2024-10-26,2214.3740411047015
2024-10-27,2214.3740411047015
2024-10-28,2214.3740411047015
2024-10-29,2214.3740411047015
2024-10-30,2214.3740411047015
2024-10-31,2214.3740411047015
2024-11-01,2214.3740411047015
2024-11-02,2214.3740411047015
2024-11-03,2214.3740411047015
2024-11-04,2225.872328853516
2024-11-05,2225.872328853516
2024-11-06,2225.872328853516
2024-11-07,2225.872328853516
2024-11-08,2225.872328853516
2024-11-09,2225.872328853516
2024-11-10,2225.872328853516
2024-11-11,2267.634411224962
2024-11-12,2267.634411224962
2024-11-13,2267.634411224962
2024-11-14,2267.634411224962
2024-11-15,2267.634411224962
2024-11-16,2267.634411224962
2024-11-17,2267.634411224962
2024-11-18,2267.634411224962
2024-11-19,2267.634411224962
2024-11-20,2383.992906194271
2024-11-21,2383.992906194271
2024-11-22,2383.992906194271
2024-11-23,2383.992906194271
2024-11-24,2383.992906194271
2024-11-25,2383.992906194271
2024-11-26,2383.992906194271
2024-11-27,2383.992906194271
2024-11-28,2383.992906194271
2024-11-29,2383.992906194271
2024-11-30,2383.992906194271
2024-12-01,2383.992906194271
2024-12-02,2383.992906194271
2024-12-03,2383.992906194271
2024-12-04,2383.992906194271
2024-12-05,2383.992906194271
2024-12-06,2383.992906194271
2024-12-07,2383.992906194271
2024-12-08,2383.992906194271
2024-12-09,2383.992906194271
2024-12-10,2383.992906194271
2024-12-11,2414.16112216967
2024-12-12,2414.16112216967
2024-12-13,2414.16112216967
2024-12-14,2414.16112216967
2024-12-15,2414.16112216967
2024-12-16,2414.16112216967
2024-12-17,2414.16112216967
2024-12-18,2414.16112216967
2024-12-19,2414.16112216967
2024-12-20,2504.8010566207968
2024-12-21,2504.8010566207968
2024-12-22,2504.8010566207968
2024-12-23,2504.8010566207968
2024-12-24,2504.8010566207968
2024-12-25,2504.8010566207968
2024-12-26,2496.1814437692005
2024-12-27,2496.1814437692005
2024-12-28,2496.1814437692005
2024-12-29,2496.1814437692005
2024-12-30,2496.1814437692005
2024-12-31,2496.1814437692005
2025-01-01,2496.1814437692005
2025-01-02,2496.1814437692005
2025-01-03,2457.1786087103064
2025-01-04,2457.1786087103064
2025-01-05,2457.1786087103064
2025-01-06,2457.1786087103064
2025-01-07,2457.1786087103064
2025-01-08,2457.1786087103064
2025-01-09,2457.1786087103064
2025-01-10,2457.1786087103064
2025-01-11,2457.1786087103064
2025-01-12,2457.1786087103064
2025-01-13,2457.1786087103064
2025-01-14,2334.9298515809533
2025-01-15,2334.9298515809533
2025-01-16,2334.9298515809533
2025-01-17,2373.3606266513234
2025-01-18,2373.3606266513234
2025-01-19,2373.3606266513234
2025-01-20,2373.3606266513234
2025-01-21,2373.3606266513234
2025-01-22,2373.3606266513234
2025-01-23,2373.3606266513234
2025-01-24,2373.3606266513234
2025-01-25,2373.3606266513234
2025-01-26,2373.3606266513234
2025-01-27,2373.3606266513234
2025-01-28,2476.7162433434223
2025-01-29,2476.7162433434223
2025-01-30,2684.879598657976
2025-01-31,2684.879598657976
2025-02-01,2684.879598657976
2025-02-02,2684.879598657976
2025-02-03,2684.879598657976
2025-02-04,2684.879598657976
2025-02-05,2684.879598657976
2025-02-06,2781.306250910563
2025-02-07,2781.306250910563
2025-02-08,2781.306250910563
2025-02-09,2781.306250910563
2025-02-10,2781.306250910563
2025-02-11,2781.306250910563
2025-02-12,2781.306250910563
2025-02-13,2781.306250910563
2025-02-14,2781.306250910563
2025-02-15,2781.306250910563
2025-02-16,2781.306250910563
2025-02-17,2781.306250910563
2025-02-18,2781.306250910563
2025-02-19,2781.306250910563
2025-02-20,2750.938365890726
2025-02-21,2750.938365890726
2025-02-22,2750.938365890726
2025-02-23,2750.938365890726
2025-02-24,2750.938365890726
2025-02-25,2750.938365890726
2025-02-26,2855.572684514897
2025-02-27,2855.572684514897
2025-02-28,2855.572684514897
2025-03-01,2855.572684514897
2025-03-02,2855.572684514897
2025-03-03,2855.572684514897
2025-03-04,2855.572684514897
2025-03-05,2573.6018867368994
2025-03-06,2573.6018867368994
2025-03-07,2573.6018867368994
2025-03-08,2573.6018867368994
2025-03-09,2573.6018867368994
2025-03-10,2536.9433200449403
2025-03-11,2536.9433200449403
2025-03-12,2553.8562755119065
2025-03-13,2553.8562755119065
2025-03-14,2553.8562755119065
2025-03-15,2553.8562755119065
2025-03-16,2553.8562755119065
2025-03-17,2618.2410073203996
2025-03-18,2618.2410073203996
2025-03-19,2618.2410073203996
2025-03-20,2618.2410073203996
2025-03-21,2618.2410073203996
2025-03-22,2618.2410073203996
2025-03-23,2618.2410073203996
2025-03-24,2618.2410073203996
2025-03-25,2618.2410073203996
2025-03-26,2618.2410073203996
2025-03-27,2618.2410073203996
2025-03-28,2618.2410073203996
2025-03-29,2618.2410073203996
2025-03-30,2618.2410073203996
2025-03-31,2492.9777704392127
2025-04-01,2492.9777704392127
2025-04-02,2492.9777704392127
2025-04-03,2228.271171338139
2025-04-04,2228.271171338139
2025-04-05,2228.271171338139
2025-04-06,2228.271171338139
2025-04-07,2228.271171338139
2025-04-08,2228.271171338139
2025-04-09,2228.271171338139
2025-04-10,2399.7904837895508
2025-04-11,2399.7904837895508
2025-04-12,2399.7904837895508
2025-04-13,2399.7904837895508
2025-04-14,2399.7904837895508
2025-04-15,2351.474439869171
2025-04-16,2351.474439869171
2025-04-17,2351.474439869171
2025-04-18,2351.474439869171
2025-04-19,2351.474439869171
2025-04-20,2351.474439869171
2025-04-21,2351.474439869171
2025-04-22,2356.2968603266954
2025-04-23,2356.2968603266954
2025-04-24,2356.2968603266954
2025-04-25,2356.2968603266954
2025-04-26,2356.2968603266954
2025-04-27,2356.2968603266954
2025-04-28,2370.1600052905296
2025-04-29,2370.1600052905296
2025-04-30,2370.1600052905296
2025-05-01,2393.8380395273693
2025-05-02,2393.8380395273693
2025-05-03,2393.8380395273693
2025-05-04,2393.8380395273693
2025-05-05,2393.8380395273693
2025-05-06,2393.8380395273693
2025-05-07,2393.8380395273693
2025-05-08,2386.808577329772
2025-05-09,2386.808577329772
2025-05-10,2386.808577329772
2025-05-11,2386.808577329772
2025-05-12,2386.808577329772
2025-05-13,2386.808577329772
2025-05-14,2406.359517908888
2025-05-15,2406.359517908888
2025-05-16,2412.4135197415103
2025-05-17,2412.4135197415103
2025-05-18,2412.4135197415103
2025-05-19,2412.4135197415103
2025-05-20,2412.4135197415103
2025-05-21,2412.4135197415103
2025-05-22,2412.4135197415103
2025-05-23,2403.078687457229
2025-05-24,2403.078687457229
2025-05-25,2403.078687457229
2025-05-26,2403.078687457229
2025-05-27,2403.078687457229
2025-05-28,2403.078687457229
2025-05-29,2403.078687457229
2025-05-30,2403.078687457229
2025-05-31,2403.078687457229
2025-06-01,2403.078687457229
2025-06-02,2403.078687457229
2025-06-03,2403.078687457229
2025-06-04,2349.8043374094455
2025-06-05,2349.8043374094455
2025-06-06,2349.8043374094455
2025-06-07,2349.8043374094455
2025-06-08,2349.8043374094455
2025-06-09,2349.8043374094455
2025-06-10,2349.8043374094455
2025-06-11,2349.8043374094455
2025-06-12,2349.8043374094455
2025-06-13,2349.8043374094455
2025-06-14,2349.8043374094455
2025-06-15,2349.8043374094455
2025-06-16,2349.8043374094455
2025-06-17,2349.8043374094455
2025-06-18,2349.8043374094455
2025-06-19,2349.8043374094455
2025-06-20,2562.3949126899915
2025-06-21,2562.3949126899915
2025-06-22,2562.3949126899915
2025-06-23,2562.3949126899915
2025-06-24,2562.3949126899915
2025-06-25,2562.3949126899915
2025-06-26,2562.3949126899915
2025-06-27,2562.3949126899915
2025-06-28,2562.3949126899915
2025-06-29,2562.3949126899915
2025-06-30,2562.3949126899915
2025-07-01,2562.3949126899915
2025-07-02,2676.561022661328
